   0.12700E+02 0.10066E+01 0.15400E+03
   0.12800E+02 0.10067E+01 0.15778E+03
   0.12900E+02 0.10062E+01 0.16162E+03
   0.13000E+02 0.10065E+01 0.16552E+03
   0.13100E+02 0.10086E+01 0.16949E+03
   0.13200E+02 0.10061E+01 0.17351E+03
   0.13300E+02 0.10061E+01 0.17759E+03
   0.13400E+02 0.10071E+01 0.18173E+03
   0.13500E+02 0.10071E+01 0.18594E+03
   0.13600E+02 0.10087E+01 0.19022E+03
   0.13700E+02 0.10090E+01 0.19456E+03
   0.13800E+02 0.10077E+01 0.19896E+03
   0.13900E+02 0.10089E+01 0.20342E+03
   0.14000E+02 0.10089E+01 0.20795E+03
   0.14100E+02 0.10089E+01 0.21255E+03
   0.14200E+02 0.10096E+01 0.21722E+03
   0.14300E+02 0.10094E+01 0.22195E+03
   0.14400E+02 0.10100E+01 0.22674E+03
   0.14500E+02 0.10106E+01 0.23161E+03
   0.14600E+02 0.10109E+01 0.23655E+03
   0.14700E+02 0.10110E+01 0.24155E+03
   0.14800E+02 0.10093E+01 0.24662E+03
   0.14900E+02 0.10006E+01 0.25171E+03
   0.15000E+02 0.98311E+00 0.25677E+03
   0.15100E+02 0.96086E+00 0.26179E+03
   0.15200E+02 0.94180E+00 0.26678E+03
   0.15300E+02 0.92353E+00 0.27173E+03
   0.15400E+02 0.90479E+00 0.27664E+03
   0.15500E+02 0.88527E+00 0.28151E+03
   0.15600E+02 0.86713E+00 0.28634E+03
   0.15700E+02 0.85002E+00 0.29114E+03
   0.15800E+02 0.83094E+00 0.29589E+03
   0.15900E+02 0.81307E+00 0.30060E+03
   0.16000E+02 0.79537E+00 0.30526E+03
   0.16100E+02 0.77889E+00 0.30988E+03
   0.16200E+02 0.76169E+00 0.31446E+03
   0.16300E+02 0.74519E+00 0.31899E+03
   0.16400E+02 0.72790E+00 0.32347E+03
   0.16500E+02 0.71133E+00 0.32791E+03
   0.16600E+02 0.69526E+00 0.33229E+03
   0.16700E+02 0.67835E+00 0.33662E+03
   0.16800E+02 0.66270E+00 0.34090E+03
   0.16900E+02 0.64705E+00 0.34513E+03
   0.17000E+02 0.63040E+00 0.34930E+03
   0.17100E+02 0.61587E+00 0.35343E+03
   0.17200E+02 0.60114E+00 0.35750E+03
   0.17300E+02 0.58564E+00 0.36151E+03
   0.17400E+02 0.57031E+00 0.36546E+03
   0.17500E+02 0.55590E+00 0.36935E+03
   0.17600E+02 0.54056E+00 0.37319E+03
   0.17700E+02 0.52643E+00 0.37696E+03
   0.17800E+02 0.51198E+00 0.38067E+03
   0.17900E+02 0.49816E+00 0.38432E+03
   0.18000E+02 0.48394E+00 0.38791E+03
   0.18100E+02 0.46976E+00 0.39143E+03
   0.18200E+02 0.45621E+00 0.39489E+03
   0.18300E+02 0.44268E+00 0.39828E+03
   0.18400E+02 0.42941E+00 0.40161E+03
   0.18500E+02 0.41553E+00 0.40486E+03
   0.18600E+02 0.40285E+00 0.40805E+03
   0.18700E+02 0.39013E+00 0.41117E+03
   0.18800E+02 0.37704E+00 0.41422E+03
   0.18900E+02 0.36429E+00 0.41719E+03
   0.19000E+02 0.35163E+00 0.42010E+03
   0.19100E+02 0.33867E+00 0.42292E+03
   0.19200E+02 0.32666E+00 0.42568E+03
   0.19300E+02 0.31458E+00 0.42836E+03
   0.19400E+02 0.30226E+00 0.43096E+03
   0.19500E+02 0.29078E+00 0.43349E+03
   0.19600E+02 0.27834E+00 0.43593E+03
   0.19700E+02 0.26689E+00 0.43830E+03
   0.19800E+02 0.25533E+00 0.44059E+03
   0.19900E+02 0.24417E+00 0.44280E+03
   0.20000E+02 0.23223E+00 0.44493E+03
   0.20100E+02 0.22101E+00 0.44697E+03
   0.20200E+02 0.20993E+00 0.44893E+03
   0.20300E+02 0.19883E+00 0.45080E+03
   0.20400E+02 0.18787E+00 0.45259E+03
   0.20500E+02 0.17715E+00 0.45429E+03
   0.20600E+02 0.16644E+00 0.45591E+03
   0.20700E+02 0.15561E+00 0.45743E+03
   0.20800E+02 0.14510E+00 0.45887E+03
   0.20900E+02 0.13495E+00 0.46021E+03
   0.21000E+02 0.12465E+00 0.46147E+03
   0.21100E+02 0.11567E+00 0.46265E+03
   0.21200E+02 0.10764E+00 0.46375E+03
   0.21300E+02 0.10015E+00 0.46479E+03
   0.21400E+02 0.93211E-01 0.46577E+03
   0.21500E+02 0.87110E-01 0.46669E+03
   0.21600E+02 0.81053E-01 0.46755E+03
   0.21700E+02 0.75346E-01 0.46836E+03
   0.21800E+02 0.70522E-01 0.46913E+03
   0.21900E+02 0.65587E-01 0.46985E+03
   0.22000E+02 0.60927E-01 0.47052E+03
   0.22100E+02 0.56675E-01 0.47116E+03
   0.22200E+02 0.52682E-01 0.47175E+03
   0.22300E+02 0.49065E-01 0.47231E+03
   0.22400E+02 0.45220E-01 0.47283E+03
   0.22500E+02 0.41899E-01 0.47331E+03
   0.22600E+02 0.38673E-01 0.47376E+03
   0.22700E+02 0.35589E-01 0.47418E+03
   0.22800E+02 0.32858E-01 0.47457E+03
   0.22900E+02 0.30029E-01 0.47493E+03
   0.23000E+02 0.27535E-01 0.47526E+03
   0.23100E+02 0.25105E-01 0.47557E+03
   0.23200E+02 0.22968E-01 0.47585E+03
   0.23300E+02 0.20815E-01 0.47611E+03
   0.23400E+02 0.18819E-01 0.47635E+03
   0.23500E+02 0.17023E-01 0.47656E+03
   0.23600E+02 0.15237E-01 0.47676E+03
   0.23700E+02 0.13624E-01 0.47693E+03
   0.23800E+02 0.12236E-01 0.47709E+03
   0.23900E+02 0.10794E-01 0.47723E+03
   0.24000E+02 0.95215E-02 0.47735E+03
   0.24100E+02 0.82791E-02 0.47746E+03
   0.24200E+02 0.72303E-02 0.47756E+03
   0.24300E+02 0.62527E-02 0.47765E+03
   0.24400E+02 0.52822E-02 0.47772E+03
   0.24500E+02 0.44960E-02 0.47778E+03
   0.24600E+02 0.37850E-02 0.47783E+03
   0.24700E+02 0.30735E-02 0.47787E+03
   0.24800E+02 0.24882E-02 0.47791E+03
   0.24900E+02 0.19769E-02 0.47794E+03
   0.25000E+02 0.14897E-02 0.47796E+03
   0.25100E+02 0.10733E-02 0.47797E+03
   0.25200E+02 0.77942E-03 0.47799E+03
   0.25300E+02 0.50477E-03 0.47799E+03
   0.25400E+02 0.28904E-03 0.47800E+03
   0.25500E+02 0.15380E-03 0.47800E+03
   0.25600E+02 0.56019E-04 0.47800E+03
   0.25700E+02 0.10763E-04 0.47800E+03
   0.25800E+02 0.43891E-06 0.47800E+03
   0.25900E+02 0.00000E+00 0.47800E+03
   0.26000E+02 0.00000E+00 0.47800E+03
   0.26100E+02 0.00000E+00 0.47800E+03
   0.26200E+02 0.00000E+00 0.47800E+03
   0.26300E+02 0.00000E+00 0.47800E+03
   0.26400E+02 0.00000E+00 0.47800E+03
   0.26500E+02 0.00000E+00 0.47800E+03
   0.26600E+02 0.00000E+00 0.47800E+03
   0.26700E+02 0.00000E+00 0.47800E+03
   0.26800E+02 0.00000E+00 0.47800E+03
   0.26900E+02 0.00000E+00 0.47800E+03
   0.27000E+02 0.00000E+00 0.47800E+03
   0.27100E+02 0.00000E+00 0.47800E+03
   0.27200E+02 0.00000E+00 0.47800E+03
   0.27300E+02 0.00000E+00 0.47800E+03
   0.27400E+02 0.00000E+00 0.47800E+03
   0.27500E+02 0.00000E+00 0.47800E+03
   0.27600E+02 0.00000E+00 0.47800E+03
   0.27700E+02 0.00000E+00 0.47800E+03
   0.27800E+02 0.00000E+00 0.47800E+03
   0.27900E+02 0.00000E+00 0.47800E+03
   0.28000E+02 0.00000E+00 0.47800E+03
   0.28100E+02 0.00000E+00 0.47800E+03
   0.28200E+02 0.00000E+00 0.47800E+03
   0.28300E+02 0.00000E+00 0.47800E+03
   0.28400E+02 0.00000E+00 0.47800E+03
   0.28500E+02 0.00000E+00 0.47800E+03
   0.28600E+02 0.00000E+00 0.47800E+03
   0.28700E+02 0.00000E+00 0.47800E+03
   0.28800E+02 0.00000E+00 0.47800E+03
   0.28900E+02 0.00000E+00 0.47800E+03
   0.29000E+02 0.00000E+00 0.47800E+03
   0.29100E+02 0.00000E+00 0.47800E+03
   0.29200E+02 0.00000E+00 0.47800E+03
   0.29300E+02 0.00000E+00 0.47800E+03
   0.29400E+02 0.00000E+00 0.47800E+03
   0.29500E+02 0.00000E+00 0.47800E+03
   0.29600E+02 0.00000E+00 0.47800E+03
   0.29700E+02 0.00000E+00 0.47800E+03
   0.29800E+02 0.00000E+00 0.47800E+03
   0.29900E+02 0.00000E+00 0.47800E+03
   0.30000E+02 0.00000E+00 0.47800E+03
   0.30100E+02 0.00000E+00 0.47800E+03
   0.30200E+02 0.00000E+00 0.47800E+03
   0.30300E+02 0.00000E+00 0.47800E+03
   0.30400E+02 0.00000E+00 0.47800E+03
   0.30500E+02 0.00000E+00 0.47800E+03
   0.30600E+02 0.00000E+00 0.47800E+03
   0.30700E+02 0.00000E+00 0.47800E+03
   0.30800E+02 0.00000E+00 0.47800E+03
   0.30900E+02 0.00000E+00 0.47800E+03
   0.31000E+02 0.00000E+00 0.47800E+03
   0.31100E+02 0.00000E+00 0.47800E+03
   0.31200E+02 0.00000E+00 0.47800E+03
   0.31300E+02 0.00000E+00 0.47800E+03
   0.31400E+02 0.00000E+00 0.47800E+03
   0.31500E+02 0.00000E+00 0.47800E+03
   0.31600E+02 0.00000E+00 0.47800E+03
   0.31700E+02 0.00000E+00 0.47800E+03
   0.31800E+02 0.00000E+00 0.47800E+03
   0.31900E+02 0.00000E+00 0.47800E+03
   0.32000E+02 0.00000E+00 0.47800E+03
   0.32100E+02 0.00000E+00 0.47800E+03
   0.32200E+02 0.00000E+00 0.47800E+03
   0.32300E+02 0.00000E+00 0.47800E+03
   0.32400E+02 0.00000E+00 0.47800E+03
   0.32500E+02 0.00000E+00 0.47800E+03
   0.32600E+02 0.00000E+00 0.47800E+03
   0.32700E+02 0.00000E+00 0.47800E+03
   0.32800E+02 0.00000E+00 0.47800E+03
   0.32900E+02 0.00000E+00 0.47800E+03
   0.33000E+02 0.00000E+00 0.47800E+03
   0.33100E+02 0.00000E+00 0.47800E+03
   0.33200E+02 0.00000E+00 0.47800E+03
   0.33300E+02 0.00000E+00 0.47800E+03
   0.33400E+02 0.00000E+00 0.47800E+03
   0.33500E+02 0.00000E+00 0.47800E+03
   0.33600E+02 0.00000E+00 0.47800E+03
   0.33700E+02 0.00000E+00 0.47800E+03
   0.33800E+02 0.00000E+00 0.47800E+03
   0.33900E+02 0.00000E+00 0.47800E+03
   0.34000E+02 0.00000E+00 0.47800E+03
   0.34100E+02 0.00000E+00 0.47800E+03
   0.34200E+02 0.00000E+00 0.47800E+03
   0.34300E+02 0.00000E+00 0.47800E+03
   0.34400E+02 0.00000E+00 0.47800E+03
   0.34500E+02 0.00000E+00 0.47800E+03
   0.34600E+02 0.00000E+00 0.47800E+03
   0.34700E+02 0.00000E+00 0.47800E+03
   0.34800E+02 0.00000E+00 0.47800E+03
   0.34900E+02 0.00000E+00 0.47800E+03
   0.35000E+02 0.00000E+00 0.47800E+03
   0.35100E+02 0.00000E+00 0.47800E+03
   0.35200E+02 0.00000E+00 0.47800E+03
   0.35300E+02 0.00000E+00 0.47800E+03
   0.35400E+02 0.00000E+00 0.47800E+03
   0.35500E+02 0.00000E+00 0.47800E+03
   0.35600E+02 0.00000E+00 0.47800E+03
   0.35700E+02 0.00000E+00 0.47800E+03
   0.35800E+02 0.00000E+00 0.47800E+03
   0.35900E+02 0.00000E+00 0.47800E+03
   0.36000E+02 0.00000E+00 0.47800E+03
   0.36100E+02 0.00000E+00 0.47800E+03
   0.36200E+02 0.00000E+00 0.47800E+03
   0.36300E+02 0.00000E+00 0.47800E+03
   0.36400E+02 0.00000E+00 0.47800E+03
   0.36500E+02 0.00000E+00 0.47800E+03
   0.36600E+02 0.00000E+00 0.47800E+03
   0.36700E+02 0.00000E+00 0.47800E+03
   0.36800E+02 0.00000E+00 0.47800E+03
   0.36900E+02 0.00000E+00 0.47800E+03
   0.37000E+02 0.00000E+00 0.47800E+03
   0.37100E+02 0.00000E+00 0.47800E+03
   0.37200E+02 0.00000E+00 0.47800E+03
   0.37300E+02 0.00000E+00 0.47800E+03
   0.37400E+02 0.00000E+00 0.47800E+03
   0.37500E+02 0.00000E+00 0.47800E+03
   0.37600E+02 0.00000E+00 0.47800E+03
   0.37700E+02 0.00000E+00 0.47800E+03
   0.37800E+02 0.00000E+00 0.47800E+03
   0.37900E+02 0.00000E+00 0.47800E+03
   0.38000E+02 0.00000E+00 0.47800E+03
   0.38100E+02 0.00000E+00 0.47800E+03
   0.38200E+02 0.00000E+00 0.47800E+03
   0.38300E+02 0.00000E+00 0.47800E+03
   0.38400E+02 0.00000E+00 0.47800E+03
   0.38500E+02 0.00000E+00 0.47800E+03
   0.38600E+02 0.00000E+00 0.47800E+03
   0.38700E+02 0.00000E+00 0.47800E+03
   0.38800E+02 0.00000E+00 0.47800E+03
   0.38900E+02 0.00000E+00 0.47800E+03
   0.39000E+02 0.00000E+00 0.47800E+03
   0.39100E+02 0.00000E+00 0.47800E+03
   0.39200E+02 0.00000E+00 0.47800E+03
   0.39300E+02 0.00000E+00 0.47800E+03
   0.39400E+02 0.00000E+00 0.47800E+03
   0.39500E+02 0.00000E+00 0.47800E+03
   0.39600E+02 0.00000E+00 0.47800E+03
   0.39700E+02 0.00000E+00 0.47800E+03
   0.39800E+02 0.00000E+00 0.47800E+03
   0.39900E+02 0.00000E+00 0.47800E+03
   0.40000E+02 0.00000E+00 0.47800E+03
